"Vote","Occupation_Satisfaction","Avg_monthly_expense_when_under_age_21","AVG_lottary_expanses","Most_Important_Issue","Avg_Satisfaction_with_previous_vote","Looking_at_poles_results","Garden_sqr_meter_per_person_in_residancy_area","Married","Gender","Voting_Time","Financial_balance_score_(0-1)","%Of_Household_Income","Avg_government_satisfaction","Avg_education_importance","Avg_environmental_importance","Avg_Residancy_Altitude","Yearly_ExpensesK","%Time_invested_in_work","Yearly_IncomeK","Avg_monthly_expense_on_pets_or_plants","Avg_monthly_household_cost","Will_vote_only_large_party","Phone_minutes_10_years","Avg_size_per_room","Weighted_education_rank","%_satisfaction_financial_policy","Avg_monthly_income_all_years","Last_school_grades","Age_group","Number_of_differnt_parties_voted_for","Political_interest_Total_Score","Number_of_valued_Kneset_members","Main_transportation","Occupation","Overall_happiness_score","Num_of_kids_born_last_10_years","Financial_agenda_matters"
"Whites",8,333.769501032588,52012.8578964341,"Financial",111.256500344196,"No",467.503990647927,"Yes","Female","After_16:00",0.520457581151277,0.590050454484299,1.77063436480239,5.25947058806196,4.80062761344016,4.41562685649842,8291,52.8516876976937,450.829156663348,5576.69821980596,55864.6238966895,NA,218559.981271737,21.2327378513311,60.8793055828269,94.7218421613798,12499.2653691823,60,"Below_30",0,710.121064466304,6,"Motorcycle_or_truck","Student_or_Unemployed",515.248848808997,0,"Yes"
"Browns",6,86.3619206248657,9106.61825357782,"Social",28.7873068749552,"No",316.341444968599,"Yes","Male","After_16:00",0.179145169910043,0.56290284730494,9.45650230627507,1.10104966908693,6.95510615594685,6.51353499852121,7758,66.0549246706069,380.476204025032,3924.36685773605,44591.6079161606,"No",100071.909804821,19.5057992408676,249.090782127341,6.1900137225166,867.4963439878,70,"45_and_up",3,564.838967895298,7,"Foot_or_bicycle","Industry_or_other",381.552479551818,0,"Yes"
"Pinks",9,368.140555757646,38782.2786246922,"Social",122.713518585882,"No",316.039170513639,"Yes","Female","After_16:00",0.867616312811151,0.799481026362628,0.946065266616642,4.04130665119737,4.08813694491982,2.00309311505407,6228,1.99897468555719,361.255912461281,3882.90353005895,43370.4929196183,"No",99880.7572989488,19.0067333453511,252.990117420025,65.2699992526323,15191.3211623135,70,"Below_30",0,554.502804005298,8,"Motorcycle_or_truck","Services_or_Retail",395.537131477562,0,"No"
"Greys",6,143.332318532704,23539.8025113303,"Foreign_Affairs",47.7774395109013,"No",492.697029231951,"Yes","Female","By_16:00",0.65712350839749,0.234003387391567,3.26351500116289,0.421915440820158,1.11507788999006,3.20477728266269,6959,59.8728392040357,468.096369500103,5863.16303131972,54999.4051223628,"Maybe",242750.36261399,21.6355348789926,106.218228634266,84.0970671968535,2340.46116572874,40,"30-45",2,670.031349938753,6,"Public_or_other","Student_or_Unemployed",398.94982893093,1,"Yes"
"Blues",8,1052.84401214889,250680.476476848,"Education",350.948004049631,"Yes",714.295204942658,"No","Female","After_16:00",0.696902673691511,0.782347303349525,9.30889286566526,0.310701613780111,5.90839904267341,8.07589120464399,9970,81.5200964221731,329.823839551903,7802.59972853038,39467.8205967102,"Yes",510217.639804073,18.1610528205802,NA,35.5321147944778,123525.449550469,100,"Below_30",3,388.681735841692,15,"Motorcycle_or_truck","Industry_or_other",40.8215195014261,0,"Yes"
"Blues",2,1166.04604888329,101052.83345619,"Financial",388.68201629443,"Yes",259.988446132897,"Yes","Male","After_16:00",0.521941823652014,0.296263593947515,4.56929522799328,0.296087933238596,0.864882760215551,5.12288869358599,3200,78.4330314490944,646.528629506711,3892.94172034239,68835.9254642637,"Yes",67593.9921225981,25.4269272525548,285.95522174038,74.5772540336475,151472.391806998,60,"45_and_up",2,883.827470288189,11,"Motorcycle_or_truck","Industry_or_other",551.905718237719,1,"Yes"
"Oranges",9,778.972418342848,88885.1511589317,"Other",259.657472780949,"No",342.316938568976,"Yes","Male","After_16:00",0.844245196552947,0.8938132468611,5.70541040971875,9.83056018594652,2.6993346074596,9.9989086878486,3266,38.8379359384999,491.814149929513,4406.79768554879,56430.5665732712,"Maybe",117180.886431236,22.1768832329864,158.222701491723,64.6049730712548,67691.6606437703,50,"45_and_up",0,721.778485820363,7,"Foot_or_bicycle","Hightech",489.828114053808,0,"No"
"Blues",7,1128.93613113438,75117.3052419137,"Education",376.312043711459,"Yes",199.614406440605,"Yes","Male","After_16:00",0.547607079381123,0.466615208424628,6.42309909686446,1.40398706076667,2.18130001565441,2.33787345001474,6618,29.2214332614094,509.651253270994,3015.44657094803,59592.185069915,"Yes",39845.9112586348,22.5754568784553,345.645998145561,18.6307233991101,141997.066286006,100,"30-45",2,814.009305517199,16,"Foot_or_bicycle","Student_or_Unemployed",670.723473858489,1,"No"
"Greens",5,174.673426634236,14884.3302473086,"Environment",58.2244755447454,"No",255.636999870786,"Yes","Female","After_16:00",0.0233212595339864,0.807401400525123,4.62318784790114,9.08968244213611,8.55525085935369,8.29354235203937,8261,70.0568945612758,484.876880890005,3526.12376048787,57558.2023432993,"No",65350.275702936,22.0199200927253,275.834175142145,53.5224639810622,3458.3140280054,90,"45_and_up",1,775.479477011899,13,"Motorcycle_or_truck","Services_or_Retail",627.053168447631,0,"Yes"
"Pinks",6,616.868428118334,138508.158619212,"Social",205.622809372778,"No",673.603084413206,"No","Female","After_16:00",0.825271789450198,0.451465574791655,9.67060326132923,1.12255797022954,6.62741282023489,0.959744800347835,5287,68.988648080267,654.091395880037,8044.21363589214,75203.645101637,"No",NA,25.5752105735229,232.148227471094,91.2890186533332,42496.3625437266,70,"45_and_up",1,904.413890737908,8,"Public_or_other","Hightech",496.742652009109,0,"No"
"Purples",6,727.760778468337,113296.521723354,"Healthcare",242.586926156112,"No",467.034738922593,"Yes","Male","After_16:00",0.529592259088531,0.528889077715576,6.8327937903814,3.70346428127959,9.29095046129078,6.96627368917689,4151,42.0556195778772,390.633704286542,5451.61479779901,50814.9024039333,"No",218121.447360495,19.7644555777927,114.354932147099,57.4150131316856,59101.0036680272,80,"30-45",1,650.982840344189,14,"Foot_or_bicycle","Student_or_Unemployed",505.418065188084,0,"Yes"
"Greens",9,646.161683633802,67610.6911932669,"Social",215.387227877934,"No",313.902973075004,"Yes","Female","After_16:00",0.904641546076164,0.121406798716635,4.32063126238063,0.0286559504456818,8.1609916081652,2.49171810923144,7758,91.0066519398242,518.122929198221,4175.27558914648,NA,"No",98535.0765053268,22.7623137927193,263.793664110643,89.6021037129685,46617.045160819,70,"45_and_up",1,840.741990694942,11,"Public_or_other","Industry_or_other",686.082114218084,1,"No"
"Pinks",10,85.8201675536138,19385.8969897988,"Healthcare",28.6067225178713,"No",677.669277831042,"No","Male","After_16:00",0.128925042226911,0.320699978154153,7.74508815025911,0.95110900234431,9.62983418721706,9.77163531817496,8691,43.2573703350499,619.282653190009,8015.25808469044,72415.0093096411,"No",459235.650116046,24.885390356392,214.093716040931,68.8901386689395,856.951295732355,80,"Below_30",0,871.904344595691,7,"Motorcycle_or_truck","Student_or_Unemployed",493.566057883157,0,"No"
"Purples",9,295.661992300438,47911.5335475122,"Healthcare",98.5539974334794,"No",486.145004720391,"Yes","Female","After_16:00",0.0877378340810537,0.175751278176904,5.71477754041553,4.83766698744148,2.01083874097094,5.08978305151686,9128,82.2064443258569,446.599374784055,5754.64879677202,53647.3248775435,"No",236336.965614589,21.1328979267883,97.3603956052839,45.945538347587,9821.44440755173,80,"Below_30",3,660.443281572742,12,"Motorcycle_or_truck","Hightech",419.778687590108,2,"Yes"
"Purples",9,922.039196681491,137697.997924618,"Environment",307.34639889383,"No",448.022161379494,"Yes","Female","By_16:00",0.760649430798367,0.0970413449686021,5.16453446820378,6.12195661058649,1.15242308937013,3.74074500519782,6004,43.0166330887005,345.203550361718,5170.62871451838,45899.094587444,"No",200723.857087154,18.5796542045787,167.263623287092,56.3849314348772,94779.1553118993,90,"Below_30",3,587.364407442955,11,"Foot_or_bicycle","Student_or_Unemployed",463.757991958919,3,"No"
"Blues",2,1632.66177239035,324926.868248827,"Education",544.220590796783,"Yes",597.049934794103,"No","Male","After_16:00",0.80246252939105,0.597562114009634,8.85430757887661,3.62103396793827,9.01475593214855,6.4751163451001,9738,NA,90.059762935518,6150.61887381207,23257.2119209477,"Yes",356468.624637643,9.48998224105388,486.514848569047,63.3015972562134,296730.272037996,100,"30-45",0,269.075780004126,14,"Motorcycle_or_truck","Services_or_Retail",256.633999765499,2,"No"
"Greens",5,383.831836239727,32155.058270376,"Financial",127.943945413242,"No",251.321453051329,"Yes","Female","After_16:00",0.274118134751916,0.744808088289574,3.40314825531095,7.39069290924817,4.20184819027781,7.7266963548027,6959,42.5659667467698,529.406418726212,3572.02736796572,61309.0395535211,"No",63162.4727638315,23.0088334933828,286.130538006797,56.7558222450316,16507.59711332,60,"45_and_up",3,820.816647235931,10,"Car","Public_Sector",638.437450154414,3,"Yes"
"Browns",3,716.779969644819,124865.351313225,"Environment",238.926656548273,"No",522.609545193201,"No","Female","By_16:00",0.922259044833481,0.772187566151842,NA,9.37043372308835,6.12502194242552,6.17454981664196,9766,3.48487163428217,487.256027318539,6200.60750656909,59220.1986574208,"No",273120.736727045,22.0738765811205,26.7048916176537,84.7702736966312,57334.8738658847,90,"45_and_up",2,737.646905272381,8,"Public_or_other","Hightech",493.711052332752,2,"Yes"
"Oranges",6,58.8800432455636,8202.08977487888,"Other",19.6266810818545,"No",417.905082406519,"Yes","Female","After_16:00",0.510303057497367,0.452274350449443,2.64833155320957,6.36162843555212,2.45343512389809,5.37844557547942,6447,6.17225160822272,407.886072672083,4994.82296940936,52788.8381527269,"Maybe",174644.657901199,20.1961895582331,140.66648443472,87.53293142654,414.833291370681,50,"30-45",1,NA,11,"Motorcycle_or_truck","Industry_or_other",567.546345132584,0,"Yes"
"Browns",4,145.114800597028,16792.9516528628,"Social",48.3716001990092,"No",347.165518274642,"Yes","Female","By_16:00",0.0571743049658835,0.191381465643644,5.49710967112333,8.62293485086411,4.9209397751838,NA,4214,11.7904274258763,371.483009734218,4214.62120221486,44968.1794154157,"No",120523.897078901,19.273894513933,220.525927012162,69.3920813966542,2398.18330601179,70,"45_and_up",1,572.262669849333,6,"Car","Services_or_Retail",406.422818522146,0,"No"
"Browns",2,1002.2863439658,108100.299354594,"Social",334.0954479886,"No",323.561126035704,"Yes","Male","After_16:00",0.324466600082815,0.339271774981171,1.90402388805524,6.78855167003348,4.27396722603589,2.457372227218,3293,65.3695717221126,389.131316093806,4013.87389254465,45971.4227684838,"No",104691.802281493,19.7264116375434,228.558770732258,11.3056328613311,111963.863814692,70,"30-45",5,NA,7,"Car","Student_or_Unemployed",406.10340601619,0,"No"
"Oranges",7,NA,37415.2265962784,"Other",96.6865181270469,"No",386.974599158846,"Yes","Female","By_16:00",0.206691171741113,0.999133383156732,7.3341854265891,7.45387345552444,5.45293153263628,4.99975090846419,4648,12.7627442358062,459.03413090707,4787.8142534026,55793.0494305495,"Maybe",149749.340394149,21.4250818179784,127.71939346113,66.8124171672389,9454.96930565882,50,"Below_30",2,723.387977129716,8,"Car","Hightech",543.119598794936,NA,"Yes"
"Browns",7,350.010986994852,56424.2318798121,"Education",116.670328998284,"No",483.62109170569,"Yes","Female","After_16:00",0.788583687040955,0.661813291255385,7.74749071802944,0.236981154885143,1.05480178492144,8.2219313737005,3150,83.8342609116808,441.331175823666,5718.87326870423,54020.6098839736,"No",233889.360342603,21.0078836588474,75.026011207733,98.4743882203475,13738.6359975661,100,"30-45",2,673.659238261511,9,"Foot_or_bicycle","Student_or_Unemployed",456.198141699285,1,"Yes"
"Whites",1,265.156557788583,28507.7169886469,"Environment",88.3855192628611,"No",322.538321055332,"Yes","Male",NA,0.278623953694478,0.0802828497253358,5.4846497788094,2.71748710656539,7.08955407142639,1.81256431154907,8289,31.3688156893477,311.171196455046,3847.72560346341,42688.4527372769,"No",104030.968549192,17.6400452509353,261.522754100249,77.8499350883067,7910.38553462845,90,"30-45",2,579.951508109261,10,"Foot_or_bicycle","Public_Sector",535.287198388372,0,"No"
"Oranges",NA,226.135109658357,29077.3699359571,"Other",75.3783698861191,"No",385.752172405518,"Yes","Female","After_16:00",0.496752614388242,0.268992161611095,2.90755661902949,1.84336483245715,6.54982060426846,1.77800643490627,6346,20.0022346107289,355.723983579344,4568.96969121386,45795.2298204457,"Maybe",148804.738515576,18.8606464252778,186.679920772629,29.7282125335187,5767.2770165747,50,"Below_30",3,593.064285140318,8,"Motorcycle_or_truck","Services_or_Retail",468.674965356714,0,"No"
"Oranges",3,208.700654472588,25248.9495669521,"Military",69.5668848241959,"No",362.94495047118,"Yes","Female","By_16:00",0.858931714901701,0.304011452710256,0.624739413615316,7.19519138336182,5.09922843193635,8.23032960528508,5525,54.0454674744979,453.859773023018,4537.16905075784,55071.2783450614,"Maybe",131729.037072527,21.3039849094722,152.213592401562,93.9225257374346,4919.11834896713,30,"Below_30",5,NA,5,"Car",NA,547.497058487387,4,"No"
"Yellows",3,1021.02134766711,81318.2882817381,"Social",340.340449222372,"Yes",238.932188247205,"Yes","Male","After_16:00",0.28899795236066,0.38839897653088,1.44893357530236,1.23837010003626,0.826002336107194,9.28061387268826,5684,15.4128445778042,358.442069110016,3106.20602069209,40958.9133844482,"Yes",57088.590580598,18.9325663635445,329.410391853022,10.2892151335254,116181.961826108,70,"30-45",2,525.223703968178,13,"Motorcycle_or_truck","Services_or_Retail",357.465245888886,0,"No"
"Browns",2,369.552186167388,37507.132496022,"Financial",123.184062055796,"No",304.480400062089,"Yes","Female","After_16:00",0.673489504260942,0.277414061129093,1.49443425238132,9.20010997215286,9.56758052809164,7.91189508512616,4813,21.8239421024919,356.156204329607,3757.11640928011,42331.4481198249,"No",92708.3140219699,18.8721012166003,272.279165865859,26.4470388414338,15307.497206622,60,"Below_30",1,539.310036346351,6,"Car","Student_or_Unemployed",376.642824886991,0,"Yes"
"Purples",1,253.559917985037,36664.2174730824,"Healthcare",84.5199726616789,"No",433.793532090266,"Yes","Female","After_16:00",0.10466902051121,0.960776458727196,9.33935857377946,2.74310437263921,6.03581984294578,0.0421156268566847,5667,48.2570162508637,375.512230627498,5088.95978215766,50378.6927767194,"No",188176.828483349,19.3781379556318,154.68615941652,92.6014822442085,7238.14575139262,80,"45_and_up",4,NA,12,"Car","Industry_or_other",563.61844699935,0,"Yes"
"Browns",10,420.702603479187,44250.5393670964,"Education",140.234201159729,"No",315.547412836148,"Yes","Male","By_16:00",0.0812235369812697,0.582858124515042,6.10755588393658,4.37164197210222,2.80037168413401,4.66022663749754,5797,5.81424105912447,341.219751012713,3837.91363038691,41367.0212430164,"No",99570.1697475863,18.472134446585,272.029464243816,44.1721557406709,19815.8653760671,100,"45_and_up",3,527.894585538206,10,"Motorcycle_or_truck","Industry_or_other",378.484136686298,0,"Yes"
"Pinks",6,502.518409364807,110999.645880901,"Environment",167.506136454936,"No",662.66017609906,"No","Male","By_16:00",0.945783698465675,0.939831505529583,4.97689733747393,2.74084257660434,2.24377203034237,7.79386665439233,9720,38.4657563176006,638.63616363444,7903.87408825948,72948.2537276045,"No",439118.508987637,25.2712517227469,217.339318483326,64.6578966174275,28235.8118865144,90,"45_and_up",2,871.302426688843,8,"Car","Industry_or_other",460.527723615881,1,"Yes"
"Greens",6,86.2628941881362,6539.19131286622,"Financial",28.7542980627121,"No",227.416134402046,"Yes","Female","By_16:00",0.741154719842598,0.972113950643688,1.45160741405562,4.09000120358542,7.15462473221123,0.800308594480157,9306,82.7697036089376,483.79665150467,3241.7546470298,56879.8616829709,"No",51718.0981863695,21.995377957759,299.151407454208,85.6170708313584,865.563955141999,60,"30-45",1,769.246758006636,10,"Car","Public_Sector",622.176316424458,0,"Yes"
"Browns",9,488.183550646348,54731.8046165643,"Education",162.727850215449,"No",336.339505156003,"Yes","Female","By_16:00",0.681990904500708,0.736222565406933,5.45382926939055,5.77903805067763,3.95296913571656,8.83071220479906,4686,66.283357469365,379.850696354987,4123.09644427,45657.1905579806,"No",113124.262728585,19.4897587556898,219.996946515454,90.2064849389717,26653.0810859571,100,"30-45",2,583.137909016167,9,"Motorcycle_or_truck","Industry_or_other",415.276663562158,0,"No"
"Purples",6,680.192441373925,101042.921081593,"Healthcare",226.730813791308,"No",445.651472739812,"Yes","Male","After_16:00",0.626760662300512,0.436525028198957,8.47726181382313,5.67616145126522,6.49743315530941,9.02726386906579,9911,84.4436491606757,367.61879692071,5191.75232123954,50264.4708216395,"No",198605.235155164,19.173387726761,162.666853970757,16.1539961583912,51643.5927362603,80,"30-45",3,664.093630402749,14,"Motorcycle_or_truck","Public_Sector",577.343131800258,1,"Yes"
"Greens",5,327.067618749643,30213.6794164076,"Social",109.022539583214,"No",277.132412544346,"Yes","Female","By_16:00",0.879213101463392,0.909588282229379,4.06475602881983,0.401701112277806,6.29303300986066,5.31429479364306,7040,2.29819244705141,522.456321520747,3816.23676848496,60920.9161091879,"No",76802.3740826497,22.8573034612735,257.326206099187,9.07584631349891,12004.9366767567,70,"45_and_up",1,811.253482237765,12,"Motorcycle_or_truck","Public_Sector",626.659103229317,0,"No"
"Browns",6,862.373298994497,148443.160976994,"Social",287.457766331499,"No",516.399897179358,"No","Male","By_16:00",0.602288212860003,0.218359280377626,9.61675799684599,0.523766046389937,7.04505079193041,5.83162176189944,4073,24.8395236674696,467.863024358627,6099.72502051083,56461.8912975189,"No",266668.853806851,21.6301415704712,65.0869724661629,58.5251941578463,82929.4251906263,70,"45_and_up",5,695.630865918518,6,"Car","Student_or_Unemployed",445.828308555636,1,"Yes"
"Greens",9,623.612747899032,64273.2316384756,"Healthcare",207.870915966344,"No",309.197808359501,"Yes","Female","By_16:00",0.957704418106005,0.783754247706383,6.31505875615403,5.33836037386209,0.695501188747585,3.68935028091073,8368,83.4885871270671,502.075709189639,4096.12950197429,60926.8830640499,"No",95603.2846943188,22.4070459719625,258.308094173318,73.3522137161344,43428.1886206531,80,"30-45",3,819.841475340696,14,"Car","Industry_or_other",674.107112468142,0,"No"
"Purples",1,434.820959546609,69339.9865085852,"Healthcare",144.94031984887,"No",478.403708373809,"Yes","Male","After_16:00",0.666119772475213,0.542111249873415,7.68914095824584,6.66870275046676,7.11622684495524,9.78026103228331,7310,78.0192565405741,425.024585284145,5634.08625430638,55526.0552807148,"No",228870.108185812,20.6161244001909,113.353534242944,12.5737658003345,21162.6366377415,80,"Below_30",1,721.476093585034,13,"Foot_or_bicycle","Public_Sector",582.227191983847,1,"No"
"Greens",2,291.833472223578,27035.5083545914,"Healthcare",97.2778240745262,"No",277.92057040543,"Yes","Male","After_16:00",0.473655855981633,0.0382134469691664,2.0639915484935,6.74006352666765,4.53405678272247,9.57320749294013,7929,74.5862008770928,511.19504894593,NA,60396.0160277189,"No",77239.8434544796,22.6096229279909,264.063111650694,35.8224202878773,9570.25288074899,80,"45_and_up",0,809.079827508233,14,"Public_or_other","Student_or_Unemployed",642.424452832705,0,"Yes"
"Blues",10,1815.1533544188,433029.734745578,"Financial",605.051118139599,"Yes",715.691156934062,"No","Female","After_16:00",0.846629310864955,0.803478680783883,3.85006662691012,5.19821655005217,8.34746556356549,5.76185766141862,3173,20.2723169000819,447.566341154419,8052.04425164946,62080.0847360907,"Yes",512213.832113617,21.1557637809279,249.25855158,76.2708209455013,366701.906680119,60,"30-45",2,781.075078729298,12,"Motorcycle_or_truck","Student_or_Unemployed",613.392511993829,1,"Yes"
"Browns",4,502.207356132817,47314.2356361573,"Environment",167.402452044272,"No",282.637649917125,"Yes","Female","By_16:00",0.0264865814242512,0.226523287827149,2.19784085638821,3.71489881072193,0.690479555632919,9.27168858936056,6199,9.19619735796005,371.647867422078,3569.6722340154,44297.8347356264,"No",79884.0411506751,19.2781707488568,NA,91.0360145848244,28200.9834024792,90,"Below_30",2,574.946091177432,8,"Foot_or_bicycle","Public_Sector",424.398491011697,0,"Yes"
"Browns",8,623.176118368989,68819.9067822572,"Environment",207.725372789663,"No",331.302362624437,"Yes","Male","After_16:00",0.873866383219138,0.0988005604594946,3.76181337051094,0.687507695984095,0.548084247857332,NA,4404,38.1134297465906,378.579204061923,4070.18203436821,45382.8584661737,"No",109761.255480534,19.4571119147196,225.909408470886,31.4997916342691,43367.5558733941,90,"45_and_up",1,579.598954192183,9,"Foot_or_bicycle","Public_Sector",411.494868548018,0,"Yes"
"Oranges",6,987.808596015067,114069.844528664,"Military",329.269532005022,"No",346.43303871469,"Yes","Male","By_16:00",0.108344906941056,0.937699472764507,3.110601301305,7.81114062992856,9.42953468766063,9.68205673620105,8557,74.9657279113308,444.581035578835,4353.49245830457,51096.4948863638,"Maybe",120015.850313094,21.0850903621216,182.17954610738,54.08639756497,108757.694238811,30,"Below_30",1,644.345592020839,9,"Foot_or_bicycle","Hightech",419.158712256838,2,"No"
"Browns",3,677.871306506496,75867.7841242023,"Financial",225.957102168832,"No",335.761891952017,"Yes","Male","After_16:00",0.529218286275864,0.463828591862693,NA,9.96152921812609,4.80767263332382,9.63909882120788,9567,90.5595136340708,364.083101102662,4085.7851217255,43213.2283360234,"No",112736.048087198,19.0809617446989,252.715765796735,64.5647428464144,51292.5691227049,60,"30-45",3,543.395068983819,5,"Motorcycle_or_truck","Public_Sector",364.288177592444,1,"No"
"Blues",5,1175.19814809445,141661.920754402,"Healthcare",NA,"Yes",361.629026519747,"Yes","Female","After_16:00",0.337413904024288,0.625025254674256,9.66725772246718,6.1548387655057,9.6122156502679,5.53227012045681,6129,93.7534536700696,442.817897676024,4501.92606054952,57582.3571452926,"Yes",130775.55282162,NA,246.684651981288,2.74173514917493,153856.253525435,80,"Below_30",5,782.725790568548,11,"Car","Industry_or_other",696.053560016304,0,"Yes"
"Browns",10,504.325698033496,58413.1226351058,"Healthcare",168.108566011165,"No",347.472612616457,"Yes","Male","After_16:00",0.216037332545966,0.810645907185972,7.79828397557139,0.00279146945104003,0.746784880757332,7.05266807693988,5575,1.67962000705302,384.24735544411,4243.2208370528,45371.6705540275,"No",120737.216518507,19.6022283285373,226.322388529721,NA,28438.5985323415,80,"45_and_up",NA,570.240483422625,8,"Foot_or_bicycle","Services_or_Retail",379.34120452256,1,"Yes"
"Purples",10,NA,41319.0822565415,"Healthcare",98.781402597533,"No",418.28807012276,"Yes","Male","By_16:00",0.392608859576285,0.402630338910967,8.32148547284305,1.67999114608392,0.654723551124334,7.05030451063067,4869,96.0133050335571,463.90661903481,5110.69393929722,55862.170721638,"No",174964.909607023,21.5384915682322,89.5318985479784,38.4677456691861,9866.54690173343,80,"30-45",3,712.360938203742,12,"Public_or_other","Hightech",506.032348120274,0,"No"
"Greens",4,185.592682249431,16557.8583603924,"Environment",61.864227416477,"No",267.648349488356,"Yes","Male","By_16:00",0.242035511415452,0.680402061901987,5.70307404268533,9.036387023516,9.78835341753438,6.96296626934782,9477,93.4411791851744,519.041073990952,3714.56564286547,61284.2966124161,"No",71635.6389838414,22.7824729560018,283.518632832062,3.05684029590338,3899.04686125407,90,"45_and_up",1,824.575470058908,11,"Foot_or_bicycle","Industry_or_other",661.347337036432,0,"Yes"
"Purples",5,556.88873258651,90511.6525182177,"Environment",185.629577528837,"No",487.592837968708,"Yes","Female","After_16:00",0.743686993140727,0.174196975072846,8.6343669006601,2.08554556593299,NA,0.811167419888079,6827,48.9975908072665,417.484474662999,5710.89732901308,54856.9371093584,"No",237746.775638378,20.4324368263553,110.585247699566,54.7116437926888,34653.9696310632,90,"Below_30",1,710.780112968579,13,"Public_or_other","Hightech",572.569603950017,0,"No"
"Purples",4,854.948686845022,104558.279262695,"Financial",284.982895615007,"No",366.893174543169,"Yes","Female","After_16:00",NA,0.309483498334885,9.21973692253232,8.47793409135193,3.27215432422236,4.78759029647335,9465,78.3051979960874,457.268953071095,4583.46965157388,54319.3928005084,"No",134610.601526364,21.383847948185,139.797604634694,69.1698735812679,81510.2336887291,60,"45_and_up",0,698.246431470192,10,"Public_or_other","Public_Sector",500.030112503779,1,"Yes"
"Browns",4,39.1633663135492,4348.51623871903,"Financial",13.0544554378497,"No",333.105908509294,"Yes","Male","After_16:00",0.0347902711946517,0.602723917225376,7.41777663817629,5.68615266354755,5.42580335633829,6.05609644437209,5652,26.199590228498,383.983090250502,4099.02526559395,45233.9864452951,"No",110959.546283802,19.5954864764951,233.587638301779,59.770929464139,193.473262216654,60,"45_and_up",5,NA,5,"Public_or_other","Services_or_Retail",384.892990460738,0,"Yes"
"Blues",3,1072.76773945367,219152.370849804,"Healthcare",357.589246484556,"Yes",612.860629910662,"No","Male","After_16:00",0.0806071562692523,0.722140387166291,6.11632256768644,5.99250824656337,1.96310528554022,3.04908414371312,8756,12.2137139551342,110.982978615012,6350.57225633664,26675.1983289202,"Yes",375598.151694493,10.5348459226992,442.935367042408,95.315574738197,128237.658447877,80,"45_and_up",2,321.560511814969,13,"Foot_or_bicycle","Public_Sector",320.779536140783,0,"Yes"
"Browns",7,447.131164565801,76780.3399054296,"Social",149.043721521934,"No",515.153131721354,"No","Female","By_16:00",0.748693929286674,0.475217297673225,0.376322083175182,8.7442082632333,5.19984536571428,6.02678216993809,3711,2.90806596167386,477.444728838062,6106.42077488967,57957.8764913724,"No",265382.749122319,NA,34.6715154849945,26.8476926721632,22373.0746466297,70,"Below_30",0,720.448067932139,7,"Motorcycle_or_truck","Industry_or_other",478.464997611494,0,"No"
"Browns",9,75.3106024984546,13022.4368464438,"Education",25.1035341661515,"No",NA,"No","Female","By_16:00",0.471499472623691,0.0528677471447736,9.76787248393521,4.29676813539118,4.72857051994652,4.85490252962336,5560,84.8568032495677,451.162012122872,6089.8154588194,55898.516059427,"No",269100.673837751,21.2405746655516,56.8727810333631,89.439083985053,665.290961797288,100,"30-45",0,696.764630708973,9,"Motorcycle_or_truck","Industry_or_other",477.687810905304,0,"No"
"Pinks",4,176.338105543434,40701.5162201337,"Education",58.7793685144781,"No",692.445619079905,"No","Male","After_16:00",0.698622912401333,0.0661644239444286,4.00071731302887,7.18840893590823,2.28309471625835,NA,9169,71.4042812120169,652.727485977288,8229.91116275362,75281.481092,"No",479480.935382953,25.5485319730369,245.851614991604,66.6154656326398,3523.7935314753,100,"30-45",4,902.171183840998,11,"Foot_or_bicycle","Public_Sector",490.943769106895,1,"Yes"
"Browns",9,836.54257894724,88750.6620278042,"Environment",278.847526315747,"No",318.276669692631,"Yes","Male","After_16:00",0.0289786960929632,0.167398289311677,5.27048636926338,6.88898283988237,5.79545452259481,6.91585863474756,5346,40.1228801812977,388.236727625642,3959.24015217759,45162.3612698437,"No",101300.038470632,19.7037236994849,245.788493438234,97.426417726092,78044.7904587268,90,"45_and_up",1,570.212888680551,8,"Motorcycle_or_truck","Services_or_Retail",377.94433369642,1,"Yes"
"Browns",1,106.808492824273,11598.3327723202,"Healthcare",35.6028309414243,"No",325.769958894628,"Yes","Female","After_16:00",0.0292373320553452,0.842281259829178,1.3537084357813,7.63678169809282,4.38334504142404,1.48536785505712,9392,76.8869516905397,380.722434682724,4019.14445831172,45438.0788440779,"No",106126.066118207,19.5121099495345,229.320929299191,3.69600057601929,1313.16440198506,80,"Below_30",1,580.492290761551,8,"Foot_or_bicycle","Services_or_Retail",410.530207315273,1,"No"
"Greens",7,833.997793348024,82073.7949713648,"Environment",277.999264449341,"No",295.230259453873,"Yes","Female","By_16:00",0.0312878342811018,0.277185976039618,7.56024769507349,NA,3.23529242770746,6.04156867368147,5435,52.7653681347147,507.63047557461,NA,60246.776392032,"No",87160.906097201,22.5306563502844,245.682740100313,82.6197374844924,77571.5902988241,90,"30-45",3,804.160539513565,15,"Car","Public_Sector",635.540171102058,1,"No"
